date,tweet
2017-09-30 19:54:14,"haz probado el anticucho? — No, no lo he probado nunca pero he buscado en Googl...  https://curiouscat.me/TrisBanana/post/212911741?t=1506815654 …"
2017-09-30 19:53:50,Stocks near pivot: $FB $NFLX $GOOGL $NVDA $YY $YUMC >>>>
2017-09-30 19:30:09,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/34oe30frj7t  $NFLX $TSLA $AAPL $TWTR $GS $FB $AMZN $GOOGL $NVDA
2017-09-30 19:26:30,"Look at the current top /r/DIY post! ""Toddler Friendly Phone to call the parents - with free calling through Googl…  http://bit.ly/2fZCu4T "
2017-09-30 19:22:28,"Evening Most Tweeted Big Caps, check out Gambiste Top 10: $XOM $T $GE $JPM $GOOG $GOOGL $BABA $MSFT $ABBV $WMT  http://gambiste.com/index.php/2017/09/30/gambiste-top-10-evening-most-tweeted-big-caps-59/ …"
2017-09-30 19:18:36,【定期】仕事も、恋も、両方頑張りたい……そんなあなたに素敵な恋の物語をお届けします。女性向け恋愛ゲーム『恋愛体質』はGoogl Play、App Store他で配信中！  pic.twitter.com/2cxlzKAJV7  https://youtu.be/TLJ9E-xZM9k 
2017-09-30 19:06:34,Got one of Google's Cardboard VR headsets and an Android phone handy? Googl…: Got one of…  https://goo.gl/fb/bnisCp 
2017-09-30 19:05:03,"4️⃣💻:2️⃣🔼/2️⃣🔽 Month Ending Fri, Sep 29 ➖➖➖ ↗️📈🎞 #NFLX #Netflix 3.78% ↗️📈🔍 #GOOGL #Google…  https://www.instagram.com/p/BZrtYjgAlIY/ "
2017-09-30 19:04:56,Got one of Google's Cardboard VR headsets and an Android phone handy?  Googl... -  http://www.socialimagesshare.com/index.php/2017/09/30/got-one-of-googles-cardboard-vr-headsets-and-an-android-phone-handy-googl/ … pic.twitter.com/h2GZiOJtD4
2017-09-30 19:00:20,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/S1si30frj7r  $NVDA $TSLA $GS $C $WFC $GOOGL $FB
2017-09-30 18:45:03,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/18SX30fs06R  $RH $AAPL $NFLX $TSLA $AMZN $GOOGL
2017-09-30 18:35:44,Recipe For Volatility? Interest Rates Up And Broken Correlations $QQQ $AAPL $INTC $EEM $GLD $XLE $XLF $SPX $GOOGL  https://goo.gl/JsyjeP 
2017-09-30 18:30:08,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/D7Bi30frj7p  $NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA
2017-09-30 18:20:07,Today's Watchlist includes $GE $MFST $F $SL $MMM $DIS $BAC $WFC $QQQ $INTC $YMC $CM $NKE $GOOGL  http://ow.ly/v4rt30fxFYP 
2017-09-30 18:20:03,Big Call Buyers  http://www.dailystockplays.com/Unusual-Call-Option-Activity-Today-2017-09-30.html … $EBAY $GE $ZGNX $DAL $GOOGL $AMBA $DIS $EROS $CELG $HRB $CMG $SBUX $DHI $IMMU $APO $NRG $GOGO $TWX
2017-09-30 18:00:10,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/B3DD30frj7l  $NVDA $TSLA $GS $GILD $BIIB $GOOGL $FB
2017-09-30 18:00:03,You can grow a small account trading #SPX #SPY #GLD #AAPL #TSLA #NFLX #GOOGL #AMZN #BBRY #PCLN #VIX  http://www.tradewithjoe.com/chat/  #options pic.twitter.com/l0NJTefPJX
2017-09-30 17:56:03,"If you can't explain your content .ell, you don't understand it. (Googl. Webmasters)"
2017-09-30 17:52:02, http://bit.ly/2fry3Bj   This newsletter provides resources needed to get started with penny stocks  $YMC $CM $NKE $GOOGL
2017-09-30 17:49:14,"Inc: Relax the restrictions on the promotion of vaping on Instagram, Facebook and Googl...  https://www.change.org/p/google-inc-relax-the-restrictions-on-the-promotion-of-vaping-on-instagram-facebook-and-google?recruiter=170112384&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_petition&utm_term=autopublish … via @ChangeFrance"
2017-09-30 17:46:21,"Google, Inc: Relax the restrictions on the promotion of vaping on Instagram, Facebook and Googl...  https://www.change.org/p/google-inc-relax-the-restrictions-on-the-promotion-of-vaping-on-instagram-facebook-and-google?recruiter=170112384&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_petition&utm_term=autopublish … via @ChangeFrance"
2017-09-30 17:45:04,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $C $FB"
2017-09-30 17:40:21,"Artificial intelligence could make brands obsolete (GOOGL, AMZN, AAPL) - Business Insider UK  https://apple.news/A64LVgBxuMOOQkWNPUm6DWg …"
2017-09-30 17:35:50,Perfect mobile massager now on Google Play !! Super hard vibration !!  https://play.googl #バイブ #バイブレーター #マッサージ
2017-09-30 17:30:09,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/3xuP30frj7h  $NFLX $TSLA $AAPL $JWN $GS $FB $AMZN $GOOGL $NVDA
2017-09-30 17:15:05,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/GGR930fs06P  $FB $AAPL $NFLX $TSLA $AMZN $GOOGL
2017-09-30 17:10:05,Latest on $GOOGL #Nasdaq #Stocks Trade! Read Updated #Trading Journal & Check out the #Charts >>HERE>>  http://ow.ly/D1YB30fxscH  #Equities pic.twitter.com/y1nXI7P6dw
2017-09-30 17:04:41,jvais regarD alor moi jattenD googl
2017-09-30 17:00:21,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/KPtW30frj7c  $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB
2017-09-30 16:30:11,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/Wy5m30frj6K  $NFLX $TSLA $AAPL $BIDU $GS $FB $AMZN $GOOGL $NVDA
2017-09-30 16:21:57,"Afternoon Most Tweeted Big Caps, check out Gambiste Top 10: $XOM $MSFT $T $GOOG $JPM $PG $GOOGL $WMT $BABA $ABBV  http://gambiste.com/index.php/2017/09/30/gambiste-top-10-afternoon-most-tweeted-big-caps-62/ …"
2017-09-30 16:15:06,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $GS $FB"
2017-09-30 16:13:35,"Luxembourg Legalizes Space Mining -- Here's What That Means for You @themotleyfool #stocks $GOOGL, $GOOG https://www.fool.com/investing/2017/09/30/luxembourg-legalizes-space-mining-heres-what-that.aspx …"
2017-09-30 16:13:00,"LAST DAY to grab your access to the Lifetime membership starting at $3,000   http://bit.ly/2x5etzk  $AAPL $TSLa $EFX $GOOGL $NFLX"
2017-09-30 16:07:06,"Sept 29 Friday, $GOOGL closed $973.72"
2017-09-30 16:06:06,googl/1QePoI  #OpKillingBay #ALieToldOftenEnoughBecomesTheTruth
2017-09-30 16:05:12,GOOGL +8.91 total advance today 09/29/17. Alphabet Class A $GOOGL 973.72 Stock hit a High of 975.81 and 966.00  https://investorshangout.com/post/view?id=4770481 …
2017-09-30 16:00:24,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/YbQe30frj6E  $NVDA $TSLA $GS $GILD $MU $GOOGL $FB
2017-09-30 15:49:43,"This week’s top stories: Google preparing customizable ‘Google Bar’, revisiting Googl ... -  http://technable.net/this-weeks-top-stories-google-preparing-customizable-google-bar-revisiting-google-pixel-redesigned-google-lens-more/ … pic.twitter.com/CQFjEMYA4W"
2017-09-30 15:47:02,"Facebook Messenger is striving to be the default messaging app on iPhone and Android (AAPL, FB, GOOGL, GOOG)  https://lnkd.in/gCp4XSn "
2017-09-30 15:46:06,"Google moves Cloud IoT Core to public beta (GOOGL, GOOG)  https://lnkd.in/gDTfZXr "
2017-09-30 15:45:05,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/xppV30fs06N  $CELG $AAPL $NFLX $TSLA $AMZN $GOOGL
2017-09-30 15:41:23,At least 80 percent of Googl;+ usezs enjage on a weekly basis. (source: ChrisfBrogan)
2017-09-30 15:40:16,Alphabet Inc $GOOGL Rating Reiterated by Robert W. Baird  http://ift.tt/2hr6vuE 
2017-09-30 15:36:18,I really recommend everyone check this out for discovering great stocks to trade  http://bit.ly/2yrubGL  $AMZN $AABA $GOOGL  pic.twitter.com/HV4e5ih980
