date,tweet
2017-04-30 19:58:24,$SPY $PCLN $FB $AAPL $NFLX $GOOGL $AMZN $TSLA this markets awsum everyone thinks they're a genius idiots dont care where they're buyin in
2017-04-30 19:56:54,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ExactOptionPicks.com  $NVDA $TSLA $GS $LULU $JWN $GOOGL $FB
2017-04-30 19:47:43,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال ♻️  http://du3a.org/ 
2017-04-30 19:41:52,"$GOOGL Pro Gap here, now see how it handles it.  http://schrts.co/K3d455 "
2017-04-30 19:33:54,今度のGoogle I/OではNexus7の後継機の情報出るんだよね？？　これで今回でなかったら真剣に他社の7inを検討しないといけなくなるんだけど、純正がいいんだよなぁ。頼むよGooglさん……。
2017-04-30 19:32:49,Track curated news and tweets for multiple tickers - US Tech Giants  http://www.comparespreadbetting.com/compare?name=US%20Tech%20Giants … $AAPL $GOOGL $MSFT $FB
2017-04-30 19:25:15,"no redondos, igual en googl dice q son malos para el feng shui"
2017-04-30 19:23:10,its been a year since i put my dog on a box and took photos of her inside of it thank you googl photos for reminding me of that  pic.twitter.com/FvRjX2iFJg
2017-04-30 19:21:47,MPs accuse Google of profiting from terrorist videos on YouTube  http://www.independent.co.uk/life-style/gadgets-and-tech/news/social-media-hate-speech-extremism-mps-facebook-twitter-google-youtube-terrorist-a7711051.html … $GOOGL
2017-04-30 19:20:23,Where is $GPRO headed? $F @SquawkCNBC $AAPL $GOOGL $TSLA $FB $QQQ $LOCO $SVXY $UVXY #stocks @CNBCFastMoney @CNBCClosingBell @HalftimeReport
2017-04-30 19:12:15,PČR: Policisté v Olomouckém kraji si posvítili na řidiče na železničních přejezdech  http://ift.tt/2oW4qZr  Googl…  http://ift.tt/1M2Y0PI 
2017-04-30 19:12:14,"PČR: Skladník se pokusil ve firmě v Chebu odcizit zboží, byl ale pod dohledem kamer  http://ift.tt/2oVRtPe  Googl…  http://ift.tt/1M2Y0PI "
2017-04-30 19:10:45,You Think Google Search Is Free? Austria Seeks to Tax It Anyway  https://www.bloomberg.com/news/articles/2017-04-29/you-think-google-search-is-free-austria-seeks-to-tax-it-anyway … $GOOGL
2017-04-30 19:01:08,أعوذ بكلمات الله التامات من شر ما خلق ♻️  http://du3a.org/ 
2017-04-30 18:03:01,g cherche sr googl traduction entr tem mai mrci ;)
2017-04-30 17:57:10,"Vintage Charm, Bell Charms, Puppy Dog, Purple, Googl…  http://etsy.me/2qgG69b  #SquirrelAwayVintage #VintageBellCharm pic.twitter.com/1OmpNcn872"
2017-04-30 17:49:31,"Access curated tweets- high relevancy, less spam - US Tech Giants  http://www.comparespreadbetting.com/compare?name=US%20Tech%20Giants … $AAPL $GOOGL $MSFT $FB"
2017-04-30 17:48:23,Publishers warm to Google plan for Chrome ad-blocker  http://on.ft.com/2pxMqZ0  $GOOGL
2017-04-30 17:45:36,اللهم أعذنا من عذاب القبر وعذاب جهنم ♻️  http://du3a.org/ 
2017-04-30 17:22:51,$GOOGL paid clicks up 44% in the 1st quarter
2017-04-30 17:07:55,"As our thanks, please choose one of these free trading guides:   https://offers.afteroffers.com/show_offers/462-9zxdAgU-1 … $NFLX $TSLA $AAPL #MAGA $FB $AMZN $GOOGL $NVDA"
2017-04-30 17:07:55,"As our thanks, please choose one of these free trading guides:   https://offers.afteroffers.com/show_offers/462-9zxdAgU-1 … $NFLX $TSLA $AAPL #MAGA $FB $AMZN $GOOGL $NVDA"
2017-04-30 17:07:55,"As our thanks, please choose one of these free trading guides:   https://offers.afteroffers.com/show_offers/462-9zxdAgU-1 … $NFLX $TSLA $AAPL #MAGA $FB $AMZN $GOOGL $NVDA"
2017-04-30 17:07:55,"As our thanks, please choose one of these free trading guides:   https://offers.afteroffers.com/show_offers/462-9zxdAgU-1 … $NFLX $TSLA $AAPL #MAGA $FB $AMZN $GOOGL $NVDA"
2017-04-30 17:02:19,This weeks Premium Open Interest & Analysis Strategy Piece. $AAPL $BIDU $AMZN $FB $GS $TSLA $GOOGL $NFLX $SPY $SPX  http://www.sassyoptions.com/premium-level-open-interest-strategy/premium-level-open-interest-strategy-for-week-5117/ …
2017-04-30 17:01:44,Mana para penggila film BOKEP ? Nih pasang aplikasi RIBUAN film bokep di  https://googl/lGlCtR Sebarkan ke temen2 yang lain ya!!!
2017-04-30 17:00:12,"Snapchat tops Facebook and Twitter on privacy — here's why brands should care (FB, SNAP, TWTR, GOOGL)  http://buff.ly/2qcg2t1 "
2017-04-30 16:49:40,اللهم إني أسألك الجنة وأعوذ بك من النار  ♻️  http://du3a.org/ 
2017-04-30 16:28:53,"o antigo chrome cast era 199 reais, criaram os 2 que não tem absolutamente nenhuma diferença do 1, só 150 reais de diferença, se fuder googl"
2017-04-30 16:28:25, https://youtu.be/rtD14it0JgY 
2017-04-30 16:28:11, https://youtu.be/fEQeHBHFsXc 
2017-04-30 16:14:50,"Tech: Mark Zuckerberg just signed the death warrant for the smartphone (FB, GOOG, GOOGL, AAPL, MSFT) -  http://pulse.com.gh/6548004?utm_source=twitter&utm_medium=social&utm_campaign=pulse-ghana_mobile …"
2017-04-30 16:10:58,$GOOGL and $FB quite similar. pic.twitter.com/enBjRbOQzf
2017-04-30 16:06:04,googl/1QePoI  #OpKillingBay #ALieToldOftenEnoughBecomesTheTruth
2017-04-30 16:04:37,يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كُله  ♻️  http://du3a.org/ 
2017-04-30 16:03:14,Google (NASDAQ:GOOGL) Reports 29% Increase in Profit  http://ift.tt/2pM3Ty3 
2017-04-30 16:02:30,$AAPL leads large cap tech stocks with a 46% return in 12 months $GOOGL $QCOM $MSFT $ORCL #stocks #investing #trading pic.twitter.com/Kj6td8znT4
2017-04-30 16:00:20,$EURUSD:1.09  $EURGBP:0.84 $AAPL: 143.7$ (-0.10%)  $GOOGL: 924.5$ (+3.71%) S&P500: 2384.20(-0.19%)
2017-04-30 15:56:05,GOOGL) continues to beat expectations — Alphabet Inc(NASDAQ  http://dlvr.it/P1w9KT  #advertising
2017-04-30 15:55:03,Alphabet Inc(NASDAQ:GOOGL): Alphabet Inc Is Losing The Cloud Battle To Amazon And Microsoft  http://StockNews.com   https://stocknews.com/news/googl-alphabet-inc-is-losing-the-cloud-battle-to-amazon-and/ …
2017-04-30 15:50:35,Interested in #CriticalOps #eSports ? Then follow @DefiniteEsport (us) & sign up over our googl.doc link!
2017-04-30 15:50:01,Interested in #CriticalOps #eSports ? Then follow @DefiniteEsport (us) & sign up over our googl.doc link!
2017-04-30 15:49:33,Interested in #CriticalOps #eSports ? Then follow @DefiniteEsport (us) & sign up over our googl.doc link!
2017-04-30 15:48:57,Interested in #CriticalOps #eSports ? Then follow @DefiniteEsport (us) & sign up over our googl.doc link!
2017-04-30 15:47:51,Interested in #CriticalOps #eSports ? Then follow @DefiniteEsport (us) & sign up over our googl.doc link!
2017-04-30 15:45:40,Scutify Weekly. #Fed #Jobs Data #Apple Earnings Will Keep Investors Busy. $AAPL $GOOGL $AMZN #Cloud #Earnings #IPO  http://ln.is/mailchi.mp/scutify/gTR6y …
2017-04-30 15:33:09,"Read Larry Page's new letter about the current status of Alphabet, Google's parent company (GOOGL, GOOG)  https://lnkd.in/g4atcB6 "
2017-04-30 15:00:43,"""Tottenham Beat Arsenal 2-0; Top Gunners in EPL Table for 1st Time in 22 Years - Bleacher Report"" {by } via #Googl…  http://ift.tt/2pkfkM0 "
2017-04-30 14:51:10, https://youtu.be/q0LBYFYzosI 
2017-04-30 14:47:03,QUE ME CAGO HE TENID QUE BUSCAR EL NOMBRE DE LA HAMBURGUESA EN GOOGL
2017-04-30 14:41:26,$GOOGL Simply the most powerful use of options for long-term gains you may ever see  http://bit.ly/GOOGLearnings  pic.twitter.com/omirvruh9h
2017-04-30 14:40:25,Most people are happy to keep buying amzn googl nflx aapl and that's fine. You're getting rich doing so.
2017-04-30 14:40:19, https://youtu.be/4hnTGAzbF4k 
2017-04-30 14:36:54,Try ko sa googl
2017-04-30 14:32:35,Baidu: Embrace The Growth  https://seekingalpha.com/article/4066689-baidu-embrace-growth?source=tweet … $GOOG $GOOGL $BIDU
2017-04-30 14:28:49, https://youtu.be/BFzIwWoN54w 
2017-04-30 14:23:41,"ETF Breakout - Market Update by Vince Vora for April 30th, 2017 #stocks $AMZN $STX $CAT $CMG $GOOGL $TRUE $TLT http://youtu.be/xrRUWjwhnUU?a "
2017-04-30 14:23:00, https://youtu.be/VG5yycXOhH0 
2017-04-30 14:18:36,People are getting rich in stocks. Provider they bought the right stocks.   I've got longtime clients long GOOGL AMZN since 2000.
2017-04-30 14:13:01,"Fantasy: $AAPL does not deliver, $GOOG $GOOGL $AMZN profit taking, $FB accounting scandal... ""It is a dream I have"" - Merlin (Excalibur)"
