date,tweet
2019-05-07 19:57:27,"Google unveiled a new augmented reality feature for Maps, but it’s only coming to Pixel phones for now (GOOG, GOOGL)  https://ringofchigasaki.wordpress.com/2019/05/08/google-unveiled-a-new-augmented-reality-feature-for-maps-but-its-only-coming-to-pixel-phones-for-now-goog-googl/ …"
2019-05-07 19:56:25,Dip and BIG rip tomorrow $SPY $UVXY $ICPT $NEWR $TSLA $GOOGL
2019-05-07 19:51:01,Alphabet | $GOOGL GOOGL: IO event is on and can send this higher  Long or short it on WCX:  http://wcex.com/trade/GOOGL  pic.twitter.com/MKitOsmACD
2019-05-07 19:41:02,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB) (Alexei Oreskovic/Business Insider: Finance)  http://dlvr.it/R4GDMW "
2019-05-07 19:40:01,$GOOGL Google Debuts Cheaper Pixel Phones via  http://www.hvper.com/?ref=s 
2019-05-07 19:38:16,Watch what happened at 0:01 in @NaviAvatar1's broadcast: China Trade War $AAPL $AMZN $GOOGL $TSLA $NFLX $TWTR $SPY …  https://www.pscp.tv/w/b6IOXzFxTGpHYmJ2ZFlLSlp8MVprS3pyUURubW9Ldlx9viZijk50_iZs5RvZf2eGVt7OR3GxxwmDS-ux2qf4?t=1s …
2019-05-07 19:37:59,China Trade War $AAPL $AMZN $GOOGL $TSLA $NFLX $TWTR $SPY $EA $DIS  https://www.pscp.tv/w/b6IOVzQ1NDk4MjV8MVprS3pyUURubW9Ldn6CGY8I0Ga9xAm8fRLap34h6LmxbmpVEWCbB3wJN6lN …
2019-05-07 19:35:50,"Car Expo Info Google wished you to be bored at its newest developer convention — and it labored (GOOG, GOOGL, FB)  https://www.carexpo.info/google-wished-you-to-be-bored-at-its-newest-developer-convention-and-it-labored-goog-googl-fb/ … #technews #technologyupdates"
2019-05-07 19:35:01,$GOOGL $MSFT $RHT $FOXA $INTC $LLY all have important events for this week from my blog on Sunday  http://bit.ly/2GAlEr7  watch them if market is to bounce the rest of the week https://twitter.com/stockspastor/status/1125184584600162304 …
2019-05-07 19:34:02,"$GOOGL - Lyft Reports Strong Revenue Growth, $1.1 Billion Loss--3rd Update  http://ih.advfn.com/stock-market/NASDAQ/GOOGL/stock-news/Lyft-Reports-Strong-Revenue-Growth-1-1-Billion-L/79856827?adw=1126416 …"
2019-05-07 19:30:15,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/vEO630oBJb5  $NFLX $TSLA $AAPL $TWTR $GS $FB $AMZN $GOOGL $NVDA
2019-05-07 19:25:42,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  https://www.businessinsider.com/why-google-ceo-sundar-pichai-avoided-bragging-size-power-io-conference-2019-5?utm_source=feedly&utm_medium=webfeeds … #business #feedly"
2019-05-07 19:25:07,"With past performance like this, how can you not sign up for a Free 7-day trial to  http://ow.ly/HqfL30oBJ5I ? Winning Option Swing Trades Since 2006  $BABA $GOOGL $TSLA $BIDU"
2019-05-07 19:25:06,"With past performance like this, how can you not sign up for a Free 7-day trial to  http://ow.ly/DK6C30oEe52 ? Winning Option Swing Trades Since 2006  $BABA $GOOGL $TSLA $BIDU"
2019-05-07 19:21:36,"$GOOG $GOOGL $VZ $VZA Google launches $399 Pixel phone, more U.S. carriers will sell it  http://bit.ly/2Lx0Zc2 "
2019-05-07 19:21:35,"$GOOG $GOOGL Google debuts privacy controls, principles at I/O event  http://bit.ly/2VUjOcY "
2019-05-07 19:21:31,"$GOOG $GOOGL $VZ $VZA Google launches $399 Pixel phone, more U.S. carriers will sell it  http://bit.ly/2VOKrQB "
2019-05-07 19:21:27,"$GOOG $GOOGL Google debuts privacy controls, principles at I/O event  http://bit.ly/2VWPChK "
2019-05-07 19:21:25,$GOOG $GOOGL Why Alphabet Is Uber's Biggest Looming Threat  http://bit.ly/2Lx0YVw 
2019-05-07 19:13:28,$SPY $QQQ $IWM $DIA $APC $OXY $CVX $MYL $GOOG $GOOGL $SIEGY $DIS $AIG $COHU $SEDG $CPRX $XENT $GLUU Top stock stories for Tuesday pic.twitter.com/kMZ8ZV3Der
2019-05-07 19:10:51,A physical exam though 😅 like what? they gonna cup your balls? Look at your pupils? What would a phys exam do to prove anything lol i do know you have to trace a family member on the Dawes Rolls to enroll. Why dont you use that there googl
2019-05-07 19:08:36,The China hawks in Trump’s orbit find themselves with the upper hand  https://www.bloomberg.com/news/articles/2019-05-07/trump-china-hawks … via @bpolitics $AAPL $AMZN $GOOGL $NVDA $QCOM $MSFT $DIS
2019-05-07 19:06:20,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://bit.ly/2PRq0x3 "
2019-05-07 19:05:52,"Our community is growing, fast. Become a quant! Great read with great insights. Strong recommend. $SPY $SPX $VIX $VXX $DIS $NVTA $SHOP $TTD $AMZN $GOOGL $ROKU $AAPL $FB $NFLX $GE $BA $AMD $NVDA $QCOM $MU $MMM $CGC $ACB $BTC $LTC $ETH $PINS $LYFT $TWTR $KHC https://www.amazon.com/How-Became-Quant-Insights-Streets/dp/0470452579 …"
2019-05-07 19:05:14,$LYFT Lyft lost $1.14B in Q1 2019 on $776M in revenue Puke  https://finance.yahoo.com/m/de174f80-14fa-370a-acd8-18bc83244afc/lyft-lost-%241 ….  http://thelion.com/bin/forum.cgi?gm=674080559 … $TSLA $AAPL $FB $NFLX $GOOGL
2019-05-07 19:04:25,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://bit.ly/2PRq0x3  johnangel1977"
2019-05-07 19:04:02,GOOGL: IO event is on and can send this higher - #GOOGL chart  http://www.tradingview.com/chart/GOOGL/HLBkw1Mx-GOOGL-IO-event-is-on-and-can-send-this-higher/ …
2019-05-07 19:03:29,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB) -  https://community.office365cloudsupport.com/uncategorized/google-wanted-you-to-be-bored-at-its-latest-developer-conference-and-it-worked-goog-googl-fb … pic.twitter.com/ezIoAms5yC"
2019-05-07 19:02:06,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://bit.ly/306NXVI "
2019-05-07 19:01:44,"10 Things To Know. Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://bit.ly/2PRq0x3 "
2019-05-07 19:00:45,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/fR8V30oBJb3  $NVDA $TSLA $GS $C $WFC $GOOGL $FB
2019-05-07 18:59:47,Will you subscribe to Micro Futures Alerts? $SPY $SPX $VIX $VXX $DIS $NVTA $SHOP $TTD $AMZN $GOOGL $ROKU $AAPL $FB $NFLX $GE $BA $AMD $NVDA $QCOM $MU $MMM $CGC $ACB $BTC $LTC $ETH $PINS $LYFT $TWTR $JNJ $KHC
2019-05-07 18:59:33,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://dlvr.it/R4G7rL  #companies #greatbusiness pic.twitter.com/C4pqCfE5Lq"
2019-05-07 18:59:26,"Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB)  http://bit.ly/2PRq0x3 "
2019-05-07 18:59:19," http://bit.ly/2PRq0x3  - Google wanted you to be bored at its latest developer conference — and it worked (GOOG, GOOGL, FB) #Adagogo"
2019-05-07 18:58:02,$GOOG $GOOGL:  Google Consolidates Home Under Nest Brand and Shows Off a …:   https://www.StockNewsWires.com/goog-googl-google-consolidates-home-under-nest-brand-and-shows-off-a/ …
2019-05-07 18:55:47,Will you trade Micros Futures? $SPY $SPX $VIX $VXX $DIS $NVTA $SHOP $TTD $AMZN $GOOGL $ROKU $AAPL $FB $NFLX $GE $BA $AMD $NVDA $QCOM $MU $MMM $CGC $ACB $BTC $LTC $ETH $PINS $LYFT $TWTR $JNJ $KHC
2019-05-07 18:55:21,🇺🇸 市場メモ $GOOGL DeveloperイベントのGoogle IO開催中 $MSFT  DeveloperイベントのBuild開催  VIX恐怖指数 20%前後まで上昇 円高気味、ガソリン価格下落
2019-05-07 18:47:50,S&P500 -1.65% Russell2000 -2.02% HYG -0.60% STOXX600 -1.37% GOLD +0.14% NY原油 61.40 -0.85  NYFANG -2.60% FB -2.12% AMZN -1.51% AAPL -2.70% NFLX -2.17% GOOGL -1.22%  pic.twitter.com/6SHdnJjmHw
2019-05-07 18:41:48,How does Apple IPhone compete with the AI rollout from Googl Pixel? Does Apple need to buy/partner with AI company?
2019-05-07 18:41:22,use ur spanish dictionary or googl
