date,tweet
2018-12-07 18:41:33,"Hi Jim, AAP member here. What’s up with $GOOGL? I’ve been building a logistics app and Google maps has become very outdated where as Bing maps are current and much more reliable. Anecdotal evidence? or has google lost its focus? Makes me believe in the $MSFT story that much more."
2018-12-07 18:31:02,$FB $AMZN $NFLX $GOOGL  pic.twitter.com/GnPHQGC7N0
2018-12-07 18:28:06,"Tech Review: 1) #Huawei CFO Arrested for Fraud (video), 2) U.S. Now Net Oil Exporter  https://www.domainmondo.com/2018/12/tech-review-1-huawei-cfo-arrested-video.html … #China #tech #StockMarket #investor #energy #trade $MSFT $GOOG $GOOGL $FB $AAPL $BABA #investments #CyberSecurity pic.twitter.com/mwxUWbyToC"
2018-12-07 18:26:04,Google Hearing to Preview Democrats’ Strategy on Big Tech  https://nyti.ms/2zQl44N  $googl
2018-12-07 18:25:39,tangina I found my crush on googl and damn wtf how hard did that puberty truck hit her I'm shooketh
2018-12-07 18:20:57,"Evening Most Tweeted Big Caps, check out Gambiste Top 10: $BKNG $AMD $AMZN $AAPL $EA $ALXN $GOOGL $GOOG $ATVI http://gambiste.com/index.php/stock-data/ …"
2018-12-07 18:20:19,「皇后杯 JFA 第40回全日本女子サッカー選手権 大会（準決勝・決勝）」がPanasonic Stadium Suitaで開催されます！【ひろめ でぃあ 大阪府吹田市(12月 8日 8時 20分)with Googl e Translate】  http://www.hylomedia.net/%e5%a4%a7%e9%98%aa%e5%ba%9c%e5%90%b9%e7%94%b0%e5%b8%82/%e3%80%8c%e7%9a%87%e5%90%8e%e6%9d%af-jfa-%e7%ac%ac40%e5%9b%9e%e5%85%a8%e6%97%a5%e6%9c%ac%e5%a5%b3%e5%ad%90%e3%82%b5%e3%83%83%e3%82%ab%e3%83%bc%e9%81%b8%e6%89%8b%e6%a8%a9-%e5%a4%a7%e4%bc%9a%ef%bc%88-4/ …
2018-12-07 17:54:24,Alphabet's Waymo Is Moving Toward Self-Driving Semi Trucks $GOOG $GOOGL $GM $FCAU $NVDA  http://bit.ly/2QiGpxT  $DDAIF
2018-12-07 17:36:48,Watch Us Report LIVE from the Floor of the NYSE! This weeks weekly wrap-up includes $LULU $MOV $CRON $TRCO $TSRO $DG $APHA $FB $AMZN $NFLX $GOOGL $MOMO $ULTA $FIVE pic.twitter.com/JNc8cAHDAs
2018-12-07 17:36:01,Apple and Alphabet erase their gains for the year $GOOG $GOOGL $AAPL $QQQ https://cnb.cx/2QgTsjA 
2018-12-07 17:35:40,Perfect mobile massager now on Google Play !! Super hard vibration !!  https://play.googl #バイブ #バイブレーター #マッサージ
2018-12-07 17:35:39,Watch Us Report LIVE from the Floor of the NYSE! This weeks weekly wrap-up includes $LULU $MOV $CRON $TRCO $TSRO $DG $APHA $FB $AMZN $NFLX $GOOGL $MOMO $ULTA $FIVE pic.twitter.com/Pxd4t4Unrf
2018-12-07 17:34:03,Watch Us Report LIVE from the Floor of the NYSE! This weeks weekly wrap-up includes $LULU $MOV $CRON $TRCO $TSRO $DG $APHA $FB $AMZN $NFLX $GOOGL $MOMO $ULTA $FIVE https://www.youtube.com/watch?v=AG4Q0tyAhoE …
2018-12-07 17:26:21,"After stocks got slammed this week, our traders play 'Trade It or Fade It' with some of the market's most volatile stocks: FANG. $FB $AMZN $NFLX $GOOGL  pic.twitter.com/fOspU3laS3"
2018-12-07 17:26:02,"Dec 07 Friday, $GOOGL closed $1,046.58"
2018-12-07 17:25:35,$FB $GOOG $GOOGL Facebook and Alphabet job openings show 'early signs' of slowdown in growth: Citi's Mark May  https://ift.tt/2Un3v5b 
2018-12-07 17:25:34,$AAPL $GOOG $GOOGL Apple and Alphabet erase their gains for the year  https://ift.tt/2B35um4 
2018-12-07 17:25:33,$GOOG $GOOGL Alphabet cybersecurity group Chronicle is expanding to Spain with a growing team of virus hunters  https://ift.tt/2Un3tdz 
2018-12-07 17:22:24,"via FinTwitFB: via CNBCFastMoney: FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGL $fb $amzn pic.twitter.com/zvzT0rH8Wa"
2018-12-07 17:21:32,"FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGL  pic.twitter.com/tAH4GKvqE3"
2018-12-07 17:20:54,"via CNBCFastMoney: FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGL $amzn pic.twitter.com/nOyXjUxk5P"
2018-12-07 17:20:52,"via CNBCFastMoney: FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGL $fb pic.twitter.com/YUl8C9eHjB"
2018-12-07 17:20:36,"FANG is in meltdown mode, losing billions since recent highs. $FB $AMZN $NFLX $GOOGL  pic.twitter.com/bzWYwVeTRE"
2018-12-07 17:20:13,#Update(8)  $GOOGL Dec-21 1105 Puts P Up +132%.  since alerted on: Dec 04. Peak 142%    View Details:  http://www.sleekoptions.com/st.aspx?ald=90e4bb34-727f-4e32-b11b-8ab20ef6d647 … pic.twitter.com/ChMQ8sBaWH
2018-12-07 17:16:01,"The 14 biggest product flops in #Google history (GOOGL, GOOG)  https://read.bi/2S9tmeC  #Tech #TechHistory pic.twitter.com/jTtRehQXWA"
2018-12-07 17:14:23,$AMZN 1629.13 (-70.06  -4.12%) $GOOGL 1046.58 (-31.50  -2.92%) $NFLX 265.14 (-17.74  -6.27%) $TSLA 357.965 (-5.095  -1.40%) $NVDA 147.61 (-10.68  -6.75%) $AAPL 168.49 (-6.23  -3.57%) $FB 137.42 (-2.21  -1.58%) $MSFT 104.82 (-4.37  -4.00%) $TWTR 32.83 (-.13  -0.39%)
2018-12-07 17:12:56,This might hurt a bit...  $FB $AMZN $NFLX $GOOGL  pic.twitter.com/L301x22YAx
2018-12-07 17:12:56,"How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://read.bi/2OxPrTb "
2018-12-07 17:12:51,The #StockMarket didn’t rebound in the final hour today like yesterday and closed a bad trading week deep in the red   $AAPL and $GOOGL have seen their gains for 2018 erased.   The #NASDAQ finished the day down over 3%   $DJIA tumbled 560 points and is in the negative for 2018. pic.twitter.com/bJTIY5CgVV
2018-12-07 17:12:34,"How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  pic.twitter.com/uqAiDj6L4j"
2018-12-07 17:12:23,"How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://ift.tt/2O0mGNU "
2018-12-07 17:12:18,"How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://ift.tt/2O0mGNU "
2018-12-07 17:12:15,"How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://ift.tt/2O0mGNU  johnangel1977"
2018-12-07 17:11:32,"10 things need to knowHow Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://read.bi/2RJSl8w "
2018-12-07 17:11:23,"10 Things To Know. How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT)  https://ift.tt/2O0mGNU "
2018-12-07 17:05:02,"That was a rough week in the stock market but young investors should view this as a great opportunity.  You can invest in some amazing companies right now like Apple, Amazon, Google, Boeing, and Home Depot at a nice discount.   $AAPL $AMZN $GOOGL $BA $HD"
2018-12-07 17:04:54,#Options #maxpain chart for $GOOGL. Free options app  http://www.mobileinteractive.com/superstocks  pic.twitter.com/JJPlhMC88W
2018-12-07 17:02:20,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-12-07, is 1046.58.  pic.twitter.com/V8vhLh0Zvh"
2018-12-07 17:02:10,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-12-07, is 1046.58."
2018-12-07 17:01:29,"Alphabet Inc.(""Google"") - Class A (GOOGL) price at close, 2018-12-07, is 1046.58. #RoboticSurgery #Stockstowatch"
2018-12-07 16:42:13,Apple and Alphabet erase their gains for the year $AAPL $GOOGL  https://www.cnbc.com/2018/12/07/apple-and-alphabet-erase-their-gains-for-the-year.html?__source=iosappshare%7Ccom.apple.UIKit.activity.PostToTwitter …  ⁦@CNBC⁩
2018-12-07 16:38:24,"3 Growth Stocks to Buy and Hold for the Next 50 Years @themotleyfool #stocks $WMT, $AMZN, $SHOP, $MSFT, $GOOG, $JD, $FB, $TCEHY, $GOOGL #buyandhold #growthstocks #investing #shopify #amazon #walmart https://www.fool.com/investing/2018/12/07/3-growth-stocks-to-buy-and-hold-for-the-next-50-ye.aspx …"
2018-12-07 16:36:02,2018-12-06 Short sale volume (not short interest) for $GLUU is 47%.  http://shortvolumes.com/?t=GLUU  $FB 37% $ATVI 37% $ZNGA 48% $GOOGL 36%
