date,tweet
2018-06-21 19:54:09,$googl I can't think of one YouTube channel I'd pay $4.99 a month to subscribe to.   https://techcrunch.com/2018/06/21/youtube-introduces-channel-memberships-merchandise-and-premieres/ …
2018-06-21 19:46:43,$GOOGL 60 min candles chart  pic.twitter.com/TfzgQjBTBD
2018-06-21 19:38:22,Dow Down 196 $AAPL $AMZN $GOOGL $NFLX $TSLA $SQ $TWTR $BABA  https://www.pscp.tv/w/bfwubjQ1NDk4MjV8MXpxS1ZMd2tEVndKQk4jvsy9gPPivfTuVvYpzxnBKq8Sa4NnlgloCdEyPNsF …
2018-06-21 19:35:00,Dow drops 196 as Trade Wars heat up. Techs $AMZN $GOOGL $TSLA finish lower. Live https://www.pscp.tv/Naviavatar 
2018-06-21 19:30:12,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/OZ0u30kxnh6  $NFLX $TSLA $AAPL $TWTR $GS $FB $AMZN $GOOGL $NVDA
2018-06-21 19:25:13,"With past performance like this, how can you not sign up for a Free 7-day trial to  http://ow.ly/fnr930kxn4Z ? Winning Option Swing Trades Since 2006  $BABA $GOOGL $TSLA $BIDU"
2018-06-21 19:17:35,"Following Facebook Watch, Instagram Launches IGTV @themotleyfool #stocks $FB, $GOOGL, $SNAP, $GOOG https://www.fool.com/investing/2018/06/20/following-facebook-watch-instagram-launches-igtv.aspx …"
2018-06-21 19:15:06,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $WIX $GS $FB"
2018-06-21 19:13:26,"$FCSC Wow what a move today and AH! Beautiful chart, will run tomorrow imo  $NVCN $TNDM $ABIL $SENS $RRC $SN $UVXY $TVIX $MRO $VXX $TOPS $ACAD $PAGS $BIOAQ $BSRC $XBIO $CELZ $WSTI $ANDI $FUSZ $AVRO $IIIV $AMD $MU $GE $TSLA $GOOGL $APPL #cnbc #stocks #trading"
2018-06-21 19:08:43,"10 things you need to know before the opening bell (SPY, SPX, QQQ, DIA, JD, GOOGL, FB, DIS)  http://dlvr.it/QY5nH7  pic.twitter.com/iactSq332U"
2018-06-21 19:00:37,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ow.ly/WujE30kxnh5  $NVDA $TSLA $GS $C $WFC $GOOGL $FB
2018-06-21 18:55:49,"Unusual option activity alert: $KR 5x average daily volume, $SBUX 4x, $XLI 4x, $EEM 3x, $MU 2x, $GOOGL 2x, $FXI 2x"
2018-06-21 18:50:22,$GOOGL  https://twitter.com/techmeme/status/1009926879841865728 …
2018-06-21 18:50:08,"These are the 5 leaders in the self-driving-car race (GOOG, GOOGL, GM, F)  http://dlvr.it/QY5l6l  pic.twitter.com/2xrR6BAv5l"
2018-06-21 18:48:37,$GOOGL Instagram takes a swipe at YouTube  https://www.linkedin.com/feed/news/instagram-takes-a-swipe-at-youtube-1602899/?lipi=urn%3Ali%3Apage%3Ad_flagship3_feed%3Br25Qsr9BRTK2Xfx%2F1Vqr2g%3D%3D … $GOOG $SPY $GLD $SLV $QQQ $DIA $DJIA $IWM $TLT $EEM $ETH $BTC $LTC $XRP #stockmarket #commodities #investing #finance #stocks #gold #silver #bonds
2018-06-21 18:46:03,$GOOGL - Statement of Changes in Beneficial Ownership (4)  http://ih.advfn.com/p.php?pid=nmona&article=77719656&adw=1126416 …
2018-06-21 18:45:05,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/UAQs30kxnqx  $RH $AAPL $NFLX $TSLA $AMZN $GOOGL
2018-06-21 18:31:46,$GOOGL update noted the big reverse brings caution  pic.twitter.com/efS7tJBGU6
2018-06-21 18:30:11,ACTIVE TRADERS Try one of these FREE trading guides:   http://ow.ly/i7qb30kxnh4  $NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA
