date,tweet
2017-04-06 19:50:12,Google's (GOOGL) YouTube TV Streams Horror for Competitors  http://ift.tt/2nJ7Aik 
2017-04-06 19:47:44, http://www.marketwatch.com/story/youtube-to-require-10000-views-before-videos-can-get-ads-2017-04-06 … $GOOGL cracking down on ads as effects of backlash from advertisers continues.
2017-04-06 19:44:41,"YouTube sets new ad requirement to fight content stealing  https://seekingalpha.com/news/3256055?source=ansh … $GOOG, $GOOGL"
2017-04-06 19:41:58,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  http://ExactOptionPicks.com  $NVDA $TSLA $GS $GILD $BAC $GOOGL $FB
2017-04-06 19:39:50,Why access a ticker when you can access a group of tickers - US Tech Giants  http://www.comparespreadbetting.com/compare?name=US%20Tech%20Giants … $AAPL $GOOGL $MSFT $FB
2017-04-06 19:35:35,Como aser pa que corte con su novio googl
2017-04-06 19:18:22,Things I might get short if market breaks down: $GOOGL $UAL $ORCL pic.twitter.com/ZrQjqtmYlR
2017-04-06 19:17:26,$GOOGL Possible short. - S: $844.01 / SL: $853.58  http://pullback.mx/e/GOOGL 
2017-04-06 19:16:43,Record de performance pour la puce TPU de Google taillée pour l'IA  D'après les tests internes menés par Googl... http://sla.lu/Synthese/le-blog/derniers-articles-publies/entry/lmi/record-de-performance-pour-la-puce-tpu-de-google-taillee-pour-l-ia …
2017-04-06 19:15:03,7 companies working to make 'flying cars' a reality (GOOGL) |  http://buff.ly/2p597jK  pic.twitter.com/Oz9aOIYadK
2017-04-06 19:05:55,YouTube sets new ad requirement to fight content stealing $GOOG $GOOGL  http://www.seekingalpha.com/news/3256055 
2017-04-06 19:05:53,I like $GOOGL right here.. on weekly support.. looks like H&S on daily but over 860 its going for 900
2017-04-06 18:56:51,$GOOGL $AMZN $ FB $AAPL $TSLA $NFLX $NKE $BIDU $BABA  WAITING for $VIX to pass 20 again BUY when others are fearful! pic.twitter.com/4D5yBS4Jr9
2017-04-06 18:50:43,YouTube sets new ad requirement to fight content stealing $GOOG $GOOGL @youtube  http://bit.ly/2YouTubeTV  pic.twitter.com/m3KMAvB5Se
2017-04-06 18:48:36,Will $GOOGL's YouTube TV be the ultimate cable TV bundle killer?  https://www.thestreet.com/story/14075316/1/will-google-s-youtube-tv-be-the-ultimate-cable-tv-bundle-killer.html … via @TheStreet
2017-04-06 18:35:52,YouTube sets new ad requirement to fight content stealing $GOOG $GOOGL  http://www.seekingalpha.com/news/3256055 
2017-04-06 18:35:22,YouTube sets new ad requirement to fight content stealing $GOOG $GOOGL  http://www.seekingalpha.com/news/3256055 
2017-04-06 18:35:03,YouTube sets new ad requirement to fight content stealing $GOOG $GOOGL  http://www.seekingalpha.com/news/3256055 
2017-04-06 18:32:23,GOOGL - Short Term Short to aro\u2026 $GOOGL  http://www.tradingview.com/chart/GOOGL/s8trgC3x-GOOGL-Short-Term-Short-to-around-830-then-Long/ … TV_TradingIdeas
2017-04-06 18:29:43,Cocktail #investing Ep. 14 – Why the herd gets it wrong again and again  https://www.tematicaresearch.com/2017/04/06/cocktail-investing-ep-14-why-the-herd-gets-it-wrong/#.WObA2h3el9A.twitter … $AMZN $FB $GOOGL $PNRA $GM $URBN $AAPL $PG pic.twitter.com/0qfsF8XA5o
