date,tweet
2018-03-28 19:58:59,What's Your Dream Car? How Would You Like To Have Your Payments For That Dream Car Covered? Click Here To Find Out How:  http://bit.ly/2FnpBQU  $es_f $amzn $GOOGL $AAPL $nvda #supercars $TSLA $fb $snap #makemoney #makemoneyonline #lambo #Mercedes #McLaren
2018-03-28 19:56:19,"@RobInTheBlack if it was an inside bar, it would be RevStrat, but it is an outside bar. tempted to play it like RevStrat anyway  #GOOGL"
2018-03-28 19:54:13,El Defensor del Pueblo Europeo investiga la resolución de #BancoPopular  https://search.app.goo.gl/7wK3   Compartido desde tu tablón de Googl
2018-03-28 19:47:36,$TSLA $FB $NFLX $AMZN $NVDA $GOOGL  do any of you look at these and say screaming buys??Cause they are so undervalued? NOPE.still to high
2018-03-28 19:46:28,"For those of you keeping score at home, Amazon's market cap is back below Alphabet's as both are just under $700B. But there's always tomorrow. And, Microsoft is right behind them both. $GOOGL $AMZN $MSFT"
2018-03-28 19:40:59,The first 6-8 weeks of 2018 I had things figured out. Strongest stretch of my trading career. Past month and a half has really kicked my ass. Gotta get back to what worked for the first few weeks.. #trading $spx $googl $spy
2018-03-28 19:35:26,"#POLL   Q: Which one is the better SHORT into the end of 2018 ?  $GOOGL at 1,005  vs   $AMZN at 1,431"
2018-03-28 19:33:42,"Alphabet $GOOGL Receiving Somewhat Positive Media Coverage, Report Finds  http://weekherald.com/?p=1955523 "
2018-03-28 19:31:02,$GOOGL - Statement of Changes in Beneficial Ownership (4)  http://ih.advfn.com/p.php?pid=nmona&article=77061069&adw=1126416 …
2018-03-28 19:31:01,$GOOGL - Statement of Changes in Beneficial Ownership (4)  http://ih.advfn.com/p.php?pid=nmona&article=77061069&adw=1126416 …
2018-03-28 19:28:45,$FB $AMZN $AAPL $NFLX $GOOGL #Facebook #Amazon #Apple #Netflix #Google #Alphabet $ES_F #forex $QQQ https://twitter.com/nfergus/status/979136636062638080 …
2018-03-28 19:22:29,اللهم إني أسألك الأنس بقربك اللهم دبر لي فأني لا أحسن التدبير  http://alathkar.org 
2018-03-28 19:15:05,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time! $AMZN $NFLX $GOOGL $WIX $GS $FB"
2018-03-28 19:12:59,Thanks to @mymoneyradio and @SinclairNoe for having me on today to talk tech turbulence. @Kiplinger $AMZN $FB $GOOGL  http://moneyradionetwork.com/financial-review-by-sinclair-noe-for-03-28-2018/ …
2018-03-28 18:56:46,$tsla $nflx $fb $mu $nvda $spx $xlk $xly $googl  https://mottcapitalmanagement.com/it-is-now-crystal-clear-why-the-stock-market-is-falling/ …
2018-03-28 18:49:04,$GOOGL - Statement of Changes in Beneficial Ownership (4)  http://ih.advfn.com/p.php?pid=nmona&article=77060919&adw=1126416 …
2018-03-28 18:49:03,$GOOGL - Statement of Changes in Beneficial Ownership (4)  http://ih.advfn.com/p.php?pid=nmona&article=77060919&adw=1126416 …
2018-03-28 18:45:05,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/I10p30jaBxL  $RH $AAPL $NFLX $TSLA $AMZN $GOOGL
2018-03-28 18:44:30,I don't like using Alphabet's (googl) short urls because of their tracking/sharing practices.  I continue to use tinyurl to maintain destination anonymity...  Thanks for the nice words Mr. Whiskeyyyyy
2018-03-28 18:25:18,اللهم إني أعوذ بك أن أَضلَّ أو أُضل أو أَزِلّ أو أُزَل أو أَظلِم أو أُظلَم أو أَجهل أو يُجهل علي  http://alathkar.org 
2018-03-28 18:22:57,FANG stocks' bite has U.S. fund managers looking for alternatives  https://reut.rs/2IX6POF  #investing $FB $AMZN $NFLX $GOOGL
2018-03-28 18:18:08,$ORCL has 160 billion $ market cap 10 billion $ win against $GOOGL is big  pic.twitter.com/Srhy5yJc8W
2018-03-28 18:11:32,Is Twitter Next?  https://www.gurufocus.com/news/657657  $TWTR $FB $GOOGL $AAPL $AMZN $NFLX pic.twitter.com/F65itX6DqU
2018-03-28 18:09:56,#FANG stocks' bite has U.S. fund managers looking for alternatives: $FB $AMZN $NFLX $GOOGL  http://www.reuters.com/article/us-usa-stocks-fang/fang-stocks-bite-has-u-s-fund-managers-looking-for-alternatives-idUSKBN1H42PL …
2018-03-28 18:09:50,"via srussolillo: Microsoft, Alphabet and Facebook were among the most widely held stocks last year by institutional equity strategies, such as pension funds and endowments, per @eVestment  via @BenEisen $MSFT $GOOGL $FB  https://blogs.wsj.com/moneybeat/2018/03/28/big-techs-decline-hits-a-heavily-owned-stock-sector/ … $fb"
