date,tweet
2017-10-12 19:59:56,"Amazon would team up with Apple, Google on Alexa #voice assistant $AMZN $GOOGL #digital  https://www.bloomberg.com/amp/news/articles/2017-10-11/amazon-would-team-up-with-apple-google-on-alexa-voice-assistant …"
2017-10-12 19:58:08,"Amazon, even more than Google, has corporate America talking (AMZN, GOOGL, FL, MSFT)  http://www.gistpartner.com/index.php/2017/10/13/amazon-even-more-than-google-has-corporate-america-talking-amzn-googl-fl-msft/ … pic.twitter.com/OPaHiHvOSN"
2017-10-12 19:57:37,Alphabet: Stemming the <b>Android</b> Rebellion: Alphabet's (GOOGL) Google owns…  https://goo.gl/fb/qd4uoq  #android
2017-10-12 19:57:37,Should Alphabet Increase Its Control of <b>Android</b>?: Alphabet's (GOOGL…  https://goo.gl/fb/S5pNpD  #android
2017-10-12 19:52:21,NOT MY TECH STOCKS ASSHOLE! #NFLX #GOOGL #AMZN #AAPL
2017-10-12 19:48:19,"Doji Day - Market Update by Vince Vora for October 12th, 2017 $GLD $GOOGL $AMZN $AAPL $TSLA $WMT $EFX http://youtu.be/P_93UYtC7sk?a "
2017-10-12 19:44:55,From our Watchlist—Today—$GOOGL-Long ( +$9 ) Today.  #GST
2017-10-12 19:43:06,"Amazon, even more than Google, has corporate America talking (AMZN, GOOGL, FL, MSFT)  http://dlvr.it/PvBfvG "
2017-10-12 19:40:38,I watch AAPL FB AMZN GOOGL and trade a lot of NQ_F and ES_F ..  pretty much every day
2017-10-12 19:40:24,"Amazon, even more than Google, has corporate America talking (AMZN, GOOGL, FL, MSFT)  http://ift.tt/2yjYt08  pic.twitter.com/0lm2WnxuWt"
2017-10-12 19:38:21,"Amazon, even more than Google, has corporate America talking (AMZN, GOOGL, FL, MSFT)  http://read.bi/2gAiuX7  pic.twitter.com/Hlr1QEdyEp"
2017-10-12 19:35:57,$GOOGL at all time highs with earnings Oct 26  pic.twitter.com/vYgHJp4mXz
2017-10-12 19:35:49,"5 Longs From our Watchlist Today—All Profitable.        $GOOGl,  $MELI,  $ALXN,  $AAPL,  $GILD #GST"
2017-10-12 19:35:28,"""Amazon, even more than Google, has corporate America talking (AMZN, GOOGL, FL, MSFT)""  http://ift.tt/2yjYt08 "
