date,tweet
2018-04-02 19:59:10,$GOOGL - Technology Shares Plunge Again Amid Growing Backlash -- 2nd Update  http://ih.advfn.com/p.php?pid=nmona&article=77084900&adw=1126416 …
2018-04-02 19:59:05,$GOOGL - Technology Shares Plunge Again Amid Growing Backlash -- 2nd Update  http://ih.advfn.com/p.php?pid=nmona&article=77084900&adw=1126416 …
2018-04-02 19:56:28,Google is splitting AI into its own business unit and shaking up its search leadership $GOOGL -  http://hotpagenews.com/r/215395 
2018-04-02 19:50:02,更新しました！ 【どんどん更新中！】痛いニュース 速報版 : ☪【号外で～す！】NTTがSkypeをスポイルしている世界で一番遅れている様では国際的グローバル化には程遠い！Googl  http://fastitanewswebsokuhoban.blog.jp/archives/30818105.html … pic.twitter.com/UADqVUMMGU
2018-04-02 19:48:29,"THE ANDROID MESSAGING EVOLUTION: How Google is responding to messaging app dominance (GOOG, GOOGL) (Laurie Beaver/Business Insider: Tech)  http://dlvr.it/QNCsDf "
2018-04-02 19:45:53,"THE ANDROID MESSAGING EVOLUTION: How Google is responding to messaging app dominance (GOOG, GOOGL) (Laurie Beaver/Business Insider: Tech)  http://dlvr.it/QNCrhs "
2018-04-02 19:42:21,論文のノルマで評価って分野が違うと難しいんじゃないでは？ アカデミアでh-indexで評価してくる所はあるのだろうか？ Googl Scholarで使われてて、好きな指標何です。生産性とインパクトが両方含まれるので。共著の真ん中で稼ぐ人も高くなるのが難点ですが。  https://en.m.wikipedia.org/wiki/H-index?sa=X&ved=0ahUKEwityKG_4ZzaAhWJd98KHRzRD1IQ9QEIEzAA …
2018-04-02 19:40:28,lawsuit $FB $GOOGL $TWTR Cartel to Bring Down #cryptocurrency  https://hacked.com/blockchain-associations-come-together-to-sue-facebook-google-over-ad-bans/ …? pic.twitter.com/rD3FfqHWn6
2018-04-02 19:34:09,"$MARA $DPW $CNET $NXTD #bitcoin #etherium #lietcoin #cryptocurrency Associations Unite to Sue Google, Facebook, Twitter $GOOGL $FB $TWTR https://www.bitcoinglobalnews.com/ "
2018-04-02 19:33:00,SCANED $GOOGL SPREAD  WATCHING LIST ON $FB $SNAP $AAPL $MU $MSFT  https://www.optiondaytradersgroup.com/  pic.twitter.com/Gl1pYYiaZ0
2018-04-02 19:31:00,Using Social Media To Accelerate Drug Development: 'The Only Way To Change The Paradigm'  https://benzinga.com/z/11443066  $PRAH $AAPL $FB $GOOGL $INTC
2018-04-02 19:24:06,Who Will Win the Self-Driving Car Race? (Hint: Many Companies) $NVDA $GOOGL $INTC $GM $F $UBER  https://www.thestreet.com/story/14541665/1/who-will-win-the-self-driving-car-race.html … via @TheStreet
2018-04-02 19:22:03,$NVDA—Great Long At the Open +$6.00 & $ADBE At $207.23—Good for+ $5.00.  Plus 2 Quick Stop-outs—$GOOGL & $SPY.  Overall a Good Day.  Overall Market Trend Still Up.   #MarketTimer
2018-04-02 19:17:11,I would feel a lot better about a trade-able $NDX bottom if:  1) There was genuine fear ($VIX @ 23) 2) There were real losses ($NDX < 1% YTD). 3) We saw *ANY* downgrades (FAANG = 96% buy/hold) 4) We flushed stops (200-day @ 6270 / Feb lows @ 6174)  $FB $AMZN $AAPL $NFLX $GOOGL  https://twitter.com/todd_harrison/status/976250814783254528 …
