date,tweet
2018-02-05 18:51:51,BDO Wealth Advisors LLC Purchases 157 Shares of Alphabet Inc $GOOGL  http://thelincolnianonline.com/?p=461441 
2018-02-05 18:49:46,Alphabet’s $GOOGL Market Perform Rating Reiterated at BMO Capital Markets  http://weekherald.com/?p=1260648 
2018-02-05 18:45:07,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/l88I30i8WEl  $RH $AAPL $NFLX $TSLA $AMZN $GOOGL
2018-02-05 18:41:49,"Stock-Market-Carnage-Today:  $NVDA-down-8.50% $BRKA-5.96% $BA-5.74% $XOM-5,69% $BAC-5.29% $MS-5,28% $GOOGL-5.09% $CVX-5.03% $NFLX-4.92% $C-4.87% $JPM-4.8% $FB-4.74% $AMZN-2.79% $AAPL-2.5%"
2018-02-05 18:27:47,グーグル(GOOGL)・マイクロソフト(MSFT)は強めに下げてきとる。  石油のエクソンモービル(XOM)・金融のバークシャハサウェイ(BRK-B)とモルガンスタンレー(JPM)も結構下げ。  機器大手のゼネラルエレクトリック(GE)や医療のジョンソンアンドジョンソン(JNJ)は維持って感じ。  とにかく株価やばすぎ…。  https://twitter.com/Kamada3/status/960610079580934144 …
2018-02-05 18:26:10,"Stock-Market-Carnage-Today:  $NVDA-down-8.50% $BRKA-5.96% $BA-5.74% $XOM-5,69% $BAC-5.29% $MS-5,28% $GOOGL-5.09% $CVX-5.03% $NFLX-4.92% $C-4.87% $JPM-4.8% $FB-4.74% $AMZN-2.79% $AAPL-2.5%"
2018-02-05 18:23:12,"Stock-Market-Carnage-Today:  $NVDA-down-8.50% $BRKA-5.96% $BA-5.74% $XOM-5,69% $BAC-5.29% $MS-5,28% $GOOGL-5.09% $CVX-5.03% $NFLX-4.92% $C-4.87% $JPM-4.8% $FB-4.74% $AMZN-2.79% $AAPL-2.5%"
2018-02-05 18:22:24,Massive Selloff Forces Stock Market Correction -  http://go.shr.lc/2E4BavX  $SPY $DIA $QQQ $USO $XOM $MSFT $FB $BRK.B $JNJ $GOOGL #stocks #earnings #StockMarket #CNBC pic.twitter.com/svaj2vaPXb
2018-02-05 18:17:39,"Stock-Market-Carnage-Today:  $NVDA-down-8.50% $BRKA-5.96% $BA-5.74% $XOM-5,69% $BAC-5.29% $MS-5,28% $GOOGL-5.09% $CVX-5.03% $NFLX-4.92% $C-4.87% $JPM-4.8% $FB-4.74% $AMZN-2.79% $AAPL-2.5%"
2018-02-05 18:11:01,I don't mind getting stopped out of a trade -  here's why: $FB $AMZN $GOOGL $NFLX $AAPL $TSLA http://bit.ly/2jgwr08 
2018-02-05 18:08:59,#GreaterManchester Little Egret Carrington Moss along Sinderland Brook in field 72 adjacent to Sinderland Green Woods  https://mancunianbirder.wordpress.com/2016/02/16/mancunian-little-egrets/ … @RareBirdAlertUK @BirdGuides @birdingetc @MancunianSpring @Lancswildlife @carbonlands @PFOFIC @SalfordMartin @googl_phil @LeeEvansBirding
2018-02-05 18:00:30,更新しました！ オレ的ニュース速報//再婚＆婚活まとめ : ☪【号外で～す！】NTTがSkypeをスポイルしている世界で一番遅れている様では国際的グローバル化には程遠い！Googl  http://oretekisaikonkonkatsumatome.blog.jp/archives/24182088.html … pic.twitter.com/zpaI9GIqgy
2018-02-05 17:57:48,Pinnacle Financial Partners Inc. Has $6.38 Million Position in Alphabet Inc $GOOGL  http://stocknewstimes.com/?p=1269036  #stocks
2018-02-05 17:57:41,Google　2017年第4四半期の収入320億ドルで前年比15％の増加。YouTubeの不適切コンテンツ問題や検索表示から販売サイトへの不適切誘導でEUに27億ドル罰金を受ける中で米国を中心に広告収入が堅調。 / “googl…”  http://htn.to/DoqniH 
2018-02-05 17:57:21,Preorder now on I Tunes and googl play J Sexton follow @jsextonofficial #goodvibes…  https://www.instagram.com/p/Be1SPsMFtAu/ 
2018-02-05 17:54:12,"Alphabet $GOOGL Shares Gap Down to $1,119.20  http://theolympiareport.com/?p=465335 "
2018-02-05 17:48:05,list of largest daily drop in history by pts $dji $spx - from Wikipedia. note that nasdaq $comp doing a bit better but not so much. #FANG $fb $amzn $nflx $googl likely drop way more. $nvda $tsla er this week - it would take a MIRACLE for them to rise as sentiment now very bad. pic.twitter.com/0TRknLNZLB
2018-02-05 17:45:13,"REAL TIME TRADE ALERTS via PRIVATE $TWTR FEED, perfect for people who have FT jobs and trade part-time!   $AMZN $NFLX $GOOGL $BABA $C $FB"
2018-02-05 17:41:57,"So, you swore you'd be a buyer of high-flying tech stocks if they just pulled back 10%. Here you go:  Decline from all-time high to Mon close:  $NVDA -14.3% $AAPL -13.1 $BABA -12.4 $NFLX -11.3 $GOOGL -11.3 $MSFT -8.4 $FB -7.2 $AMZN -7.2  vs Nasdaq -7.2"
2018-02-05 17:41:55,POLL  The #StockMarket had a vicious sell off today. $DJIA $SPY and major stocks like $GOOGL $XOM and $WFC got hammered. #Bitcoin keeps crashing   Question - what now?   Buy Sell Hold
2018-02-05 17:31:45,"""Stormy Weather Hit The Stock Market Today - 2/5/2018""  https://youtu.be/fMB5rbwMBFg  via @YouTube $SPX $ES_F $SPY $QQQ $IWM $FB $AAPL $AMZN $NFLX $GOOGL #FAANG #STOCKMARKET"
2018-02-05 17:30:42,$GOOGL  http://demo.FinGraphs.com  Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #Google #Trading pic.twitter.com/typvH3epgU
2018-02-05 17:30:30,更新しました！ 【文春砲炸裂！】週刊文春まとめ　ネット版 : ☪【号外で～す！】NTTがSkypeをスポイルしている世界で一番遅れている様では国際的グローバル化には程遠い！Googl  http://bunsyunhousakuretsu.blog.jp/archives/22013465.html … pic.twitter.com/RIjAZw5jnf
2018-02-05 17:30:25,更新しました！ 【動画＆記事】オカルトまとめTV！ネット版 : ☪【号外で～す！】NTTがSkypeをスポイルしている世界で一番遅れている様では国際的グローバル化には程遠い！Googl  http://ufoumafeartvwalkingdead.blog.jp/archives/22013456.html … pic.twitter.com/10ABl2bJvn
2018-02-05 17:28:24,"i searched ""a good crop top"" and googl freaking DElivered!! a good crop, a fresh cut  pic.twitter.com/v1wZWC4tvx"
2018-02-05 17:24:21,$GOOGL 1090$ 1088$
2018-02-05 17:23:38,$GOOGL averaged in today lil early in day; but Tom I’ll make up for my impulsiveness.
2018-02-05 17:22:48,Crane in Bolton would be special but one lucky vis migger has had Black Stork when twitching some Quail on Winter Hill.
2018-02-05 17:22:11,$GOOGL have become so accustomed to seeing all green everyday that a correction can become a crisis if people don’t get a grip.buying more
2018-02-05 17:15:07,NOW OFFERING 7 Day FREE Trial to  options day trading team Room or $TWTR feed   http://ow.ly/ajAc30i8WEi  $FB $AAPL $NFLX $TSLA $AMZN $GOOGL
2018-02-05 17:02:59,nerden bilim amk git googl yaz
2018-02-05 16:59:12,#Options #maxpain chart for $GOOGL. Free options app  http://www.mystockstation.com/  pic.twitter.com/iGuVHxo8En
2018-02-05 16:48:37,Dipped on Crane in '83 on Chat Moss as well as others
2018-02-05 16:47:54,Precio de cierre de la acción de Alphabet Inc. $GOOGL: $1062.39 dólares. Variación de -5.10% con respecto a cierre pasado.
2018-02-05 16:47:52,Precio de cierre de la acción de Alphabet Inc. $GOOGL: $1055.8 dólares. Variación de -5.00% con respecto a cierre pasado.
2018-02-05 16:41:31,ちなみに、BABA、MKC、PFEを売却し、AMZN、GOOGLを購入。 まさか、昨年夏、米国株始めた当初に高くてとても買えんわ！と見向きもしなかったアマゾンとアルファベットをこの期に及んで購入することになるとは。。。でも、何事も経験。今は試行錯誤ということで（迷走中） #AMZN・GOOGLゲットだぜ
2018-02-05 16:34:46,"#PrincipalesBajas 5 Febrero  #CAMANCHACA 57,020 (-8,77)  #WFC 58,880 (-8,71)  #GOOGL 1.099,900 (-6,60)"
2018-02-05 16:33:06,"THE AI DISRUPTION BUNDLE: The guide to understanding how artificial intelligence is impacting the world (AMZN, AAPL, GOOGL)  http://dlvr.it/QF8qXp  pic.twitter.com/Lu5vX4bBeH"
